tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2031835741;;Roberto Sanchez;;INHABILITAR
CE;;2084652420;;Santiago Vega;;EMBARGAR
TI;;2070838198;;Victor Rojas;;EMBARGAR
NUIP;;2044888040;;Felipe Rivera;;INHABILITAR
TI;;2011602047;;Luis Rivera;;INHABILITAR
NUIP;;2017742453;;Carmen Lopez;;INHABILITAR
RC;;2082756231;;Veronica Ortiz;;INHABILITAR
CC;;2013634690;;Marta Cabrera;;EMBARGAR
NUIP;;2007293416;;Gustavo Castillo;;INHABILITAR
RC;;2072090579;;Ivan Vargas;;EMBARGAR
CE;;2066888488;;Adriana Velasquez;;EMBARGAR
CC;;2075205808;;Raquel Munoz;;EMBARGAR
NUIP;;2064207031;;Liliana Murillo;;EMBARGAR
CC;;2063748635;;Gabriel Bonilla;;INHABILITAR
TI;;2094835844;;Alonso Rios;;EMBARGAR
CC;;2031794992;;Tatiana Herrera;;INHABILITAR
RC;;2025737430;;Manuel Salazar;;INHABILITAR
CC;;2036317279;;Juan Vega;;INHABILITAR
CC;;2029458483;;Victor Moreno;;EMBARGAR
TI;;2048914140;;Mariana Acosta;;INHABILITAR
TI;;2087148302;;Sandra Acosta;;EMBARGAR
NUIP;;2078466798;;Rodrigo Torres;;INHABILITAR
CE;;2031992565;;Santiago Ospina;;INHABILITAR
TI;;2097149173;;Ivan Gutierrez;;INHABILITAR
CC;;2075562275;;Miguel Lara;;EMBARGAR
CE;;2000444150;;Liliana Montoya;;EMBARGAR
CC;;2083776027;;Adriana Cabrera;;EMBARGAR
NUIP;;2065402465;;Fernando Zapata;;EMBARGAR
RC;;2091212396;;Carmen Ramirez;;EMBARGAR
TI;;2023481102;;Monica Arias;;INHABILITAR
CE;;2052099472;;Pedro Velasquez;;INHABILITAR
CE;;2066958052;;Adriana Ruiz;;EMBARGAR
RC;;2062724652;;Gabriel Cano;;EMBARGAR
TI;;2054102650;;Rosa Vega;;INHABILITAR
CE;;2098352684;;Javier Garcia;;INHABILITAR
RC;;2055677041;;Victor Castillo;;INHABILITAR
NUIP;;2079577698;;Felipe Diaz;;INHABILITAR
RC;;2051466315;;Carlos Bautista;;EMBARGAR
TI;;2099423126;;Catalina Herrera;;EMBARGAR
CE;;2046550400;;Claudia Garcia;;EMBARGAR
NUIP;;2043352422;;Diego Munoz;;EMBARGAR
NUIP;;2073484406;;Eduardo Gomez;;INHABILITAR
TI;;2099958633;;Hector Moreno;;INHABILITAR
CE;;2012343615;;Alonso Gomez;;INHABILITAR
TI;;2021183863;;Catalina Lopez;;EMBARGAR
CE;;2073851464;;Luis Bautista;;INHABILITAR
RC;;2063272343;;Carmen Giraldo;;EMBARGAR
RC;;2008170686;;Violeta Hernandez;;EMBARGAR
CC;;2029973953;;Manuel Rivera;;EMBARGAR
CC;;2033257436;;Miguel Gutierrez;;INHABILITAR
CC;;2085010625;;Luis Ospina;;INHABILITAR
TI;;2026495319;;Camila Ortiz;;EMBARGAR
RC;;2095197904;;Monica Cano;;INHABILITAR
NUIP;;2057572118;;Marcela Franco;;INHABILITAR
CE;;2029694161;;Liliana Herrera;;EMBARGAR
RC;;2025654830;;Rafael Munoz;;EMBARGAR
CC;;2017733346;;Carmen Moreno;;INHABILITAR
CE;;2065776359;;Ivan Gomez;;EMBARGAR
NUIP;;2022870601;;Andres Cano;;EMBARGAR
TI;;2044890694;;Alonso Rivera;;INHABILITAR
TI;;2013103464;;Lorena Zapata;;EMBARGAR
CE;;2089006839;;Ana Acosta;;INHABILITAR
NUIP;;2059823093;;Mauricio Vargas;;EMBARGAR
CE;;2012002625;;Carlos Prieto;;INHABILITAR
RC;;2069502558;;Mariana Herrera;;EMBARGAR
CE;;2065500606;;Silvia Rivera;;INHABILITAR
NUIP;;2028698271;;Cristian Valencia;;INHABILITAR
CE;;2034339895;;Camila Mendez;;EMBARGAR
