tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2085068188;;Liliana Franco;;INHABILITAR
CC;;2099666919;;Liliana Lara;;EMBARGAR
CE;;2045022758;;Adriana Torres;;INHABILITAR
CE;;2097159896;;Beatriz Arias;;INHABILITAR
CE;;2087345097;;Manuel Mejia;;INHABILITAR
TI;;2039734512;;Ricardo Moreno;;INHABILITAR
CE;;2071174342;;Lucrecia Bonilla;;EMBARGAR
TI;;2069327294;;Carmen Cardenas;;INHABILITAR
NUIP;;2075375354;;Santiago Castaño;;EMBARGAR
CC;;2079263579;;Gabriela Munoz;;INHABILITAR
NUIP;;2001521570;;Marta Bautista;;EMBARGAR
NUIP;;2088660041;;Liliana Ramirez;;EMBARGAR
TI;;2013679581;;Rosa Herrera;;EMBARGAR
CE;;2067912680;;Rosa Rios;;INHABILITAR
CE;;2079481228;;Tatiana Ortiz;;EMBARGAR
RC;;2082045728;;Camila Ruiz;;INHABILITAR
CC;;2043942688;;Javier Gallego;;EMBARGAR
NUIP;;2077109541;;Ricardo Ruiz;;EMBARGAR
RC;;2092737875;;Laura Valencia;;EMBARGAR
RC;;2070568038;;Monica Montoya;;EMBARGAR
RC;;2050744728;;Camila Lopez;;EMBARGAR
RC;;2070506264;;Beatriz Arango;;INHABILITAR
CC;;2053106045;;Roberto Beltran;;INHABILITAR
TI;;2075221969;;Felipe Salazar;;EMBARGAR
NUIP;;2065870103;;Mariana Diaz;;INHABILITAR
NUIP;;2088874924;;Ricardo Ortiz;;EMBARGAR
NUIP;;2093321460;;Fernando Giraldo;;EMBARGAR
RC;;2027638283;;Diana Murillo;;INHABILITAR
CE;;2075571096;;Alfredo Vargas;;INHABILITAR
NUIP;;2049048018;;Rafael Montoya;;EMBARGAR
TI;;2057387027;;Oscar Cano;;EMBARGAR
NUIP;;2055128400;;Angela Diaz;;INHABILITAR
CE;;2096777749;;Pedro Diaz;;INHABILITAR
CC;;2079527245;;Hector Lara;;EMBARGAR
CC;;2062782938;;Alicia Sanchez;;EMBARGAR
RC;;2088716571;;Santiago Rios;;INHABILITAR
RC;;2078116370;;Camila Cano;;EMBARGAR
TI;;2041057982;;Sandra Acosta;;EMBARGAR
CE;;2059130242;;Paula Castaño;;EMBARGAR
RC;;2061068590;;Alicia Prieto;;INHABILITAR
RC;;2077395956;;Veronica Acosta;;INHABILITAR
TI;;2056371414;;Carmen Torres;;EMBARGAR
CE;;2083018007;;Paola Gutierrez;;EMBARGAR
CE;;2009600098;;Silvia Herrera;;EMBARGAR
TI;;2068734054;;Jorge Robledo;;INHABILITAR
TI;;2016314451;;Raquel Vega;;INHABILITAR
CC;;2060914677;;Monica Torres;;INHABILITAR
CE;;2008988704;;Javier Herrera;;EMBARGAR
NUIP;;2021922446;;Hernan Rojas;;EMBARGAR
RC;;2044555973;;Catalina Franco;;EMBARGAR
RC;;2087703361;;Valentina Castro;;INHABILITAR
TI;;2058333193;;Veronica Moreno;;EMBARGAR
CC;;2042217312;;Gustavo Vega;;INHABILITAR
CE;;2015663596;;Adriana Lara;;INHABILITAR
CC;;2034118384;;Monica Castaño;;EMBARGAR
RC;;2087525280;;Ricardo Gallego;;INHABILITAR
RC;;2057178156;;Esteban Quiroz;;INHABILITAR
TI;;2065303267;;Adriana Molina;;INHABILITAR
TI;;2079445237;;Carlos Rivera;;INHABILITAR
NUIP;;2035732813;;Sebastian Vega;;EMBARGAR
CE;;2043471629;;Diego Castaño;;INHABILITAR
TI;;2093244711;;Andres Mejia;;EMBARGAR
CE;;2019028797;;Mauricio Giraldo;;INHABILITAR
RC;;2096481786;;Hector Cano;;INHABILITAR
CE;;2000486647;;Andres Zapata;;INHABILITAR
CC;;2045436914;;Andres Rojas;;INHABILITAR
RC;;2086575912;;Gustavo Montoya;;EMBARGAR
RC;;2089568376;;Adriana Ospina;;INHABILITAR
NUIP;;2068908549;;Diego Bautista;;EMBARGAR
CC;;2046595523;;Adriana Duarte;;INHABILITAR
RC;;2036749171;;Mariana Valencia;;INHABILITAR
CC;;2004561741;;Andres Giraldo;;EMBARGAR
CC;;2021802369;;Luis Castro;;INHABILITAR
RC;;2019839606;;Raquel Rodriguez;;EMBARGAR
NUIP;;2000103396;;Gabriel Velasquez;;INHABILITAR
NUIP;;2071043000;;Hernan Martinez;;INHABILITAR
TI;;2048534994;;Cristian Ramirez;;INHABILITAR
TI;;2096224789;;Catalina Vega;;EMBARGAR
TI;;2068464996;;Cesar Hernandez;;INHABILITAR
