tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2068125013;;Liliana Torres;;INHABILITAR
TI;;2080296811;;Jorge Torres;;EMBARGAR
CE;;2050845594;;Roberto Ruiz;;EMBARGAR
CC;;2073622964;;Catalina Diaz;;EMBARGAR
RC;;2058475232;;Teresa Diaz;;EMBARGAR
TI;;2084011155;;Oscar Garcia;;INHABILITAR
NUIP;;2000317747;;Rafael Rodriguez;;INHABILITAR
RC;;2041925153;;Marcela Castro;;EMBARGAR
CE;;2014464366;;Marcela Moreno;;EMBARGAR
RC;;2068385918;;Diana Rios;;INHABILITAR
RC;;2048423782;;Raquel Moreno;;INHABILITAR
TI;;2001669045;;Luisa Herrera;;INHABILITAR
CC;;2049181498;;Samuel Ramirez;;INHABILITAR
CE;;2088687640;;Hernan Ortiz;;EMBARGAR
CE;;2071245131;;Veronica Vega;;EMBARGAR
NUIP;;2028472954;;Liliana Beltran;;INHABILITAR
RC;;2057377813;;Alicia Ospina;;INHABILITAR
TI;;2002556631;;Adriana Sanchez;;INHABILITAR
NUIP;;2080292599;;Paola Diaz;;EMBARGAR
CC;;2042489007;;Esteban Fernandez;;EMBARGAR
RC;;2088323498;;Patricia Franco;;EMBARGAR
RC;;2096660937;;Carlos Diaz;;EMBARGAR
TI;;2081047256;;Jorge Mendez;;EMBARGAR
NUIP;;2018670824;;Veronica Cardenas;;INHABILITAR
CC;;2097489512;;Cristian Ortiz;;INHABILITAR
CC;;2065101775;;Luis Herrera;;INHABILITAR
NUIP;;2067058239;;Jorge Ospina;;EMBARGAR
CE;;2085849109;;Mauricio Lara;;INHABILITAR
NUIP;;2013437642;;Raquel Bautista;;EMBARGAR
CC;;2096210117;;Luisa Garcia;;INHABILITAR
TI;;2086577409;;Sebastian Gallego;;EMBARGAR
NUIP;;2047560184;;Cristian Giraldo;;INHABILITAR
CE;;2019839364;;Luis Quiroz;;EMBARGAR
NUIP;;2020409261;;Claudia Rojas;;EMBARGAR
CE;;2021682918;;Victor Velasquez;;EMBARGAR
CE;;2003913633;;Gloria Bonilla;;EMBARGAR
CE;;2012117815;;Jose Arango;;EMBARGAR
NUIP;;2013337979;;Mauricio Ruiz;;EMBARGAR
RC;;2060731401;;Sandra Valencia;;INHABILITAR
CE;;2073677161;;Luis Lopez;;INHABILITAR
CC;;2008476118;;Liliana Fernandez;;EMBARGAR
CE;;2054697598;;Catalina Moreno;;EMBARGAR
TI;;2087267274;;Sandra Moreno;;EMBARGAR
CE;;2096121095;;Claudia Montoya;;INHABILITAR
CE;;2003019117;;Beatriz Valencia;;INHABILITAR
NUIP;;2052960147;;Miguel Herrera;;INHABILITAR
RC;;2031772240;;Ricardo Moreno;;INHABILITAR
TI;;2006639450;;Lucrecia Velasquez;;INHABILITAR
