tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2044189826;;Sebastian Castro;;EMBARGAR
RC;;2081074880;;Hernan Castaño;;EMBARGAR
TI;;2085314386;;Gabriela Quiroz;;EMBARGAR
NUIP;;2092228378;;Cesar Molina;;INHABILITAR
CE;;2027704261;;Ana Torres;;INHABILITAR
RC;;2021950003;;Silvia Salazar;;INHABILITAR
CE;;2029550449;;Luisa Castillo;;EMBARGAR
RC;;2006102467;;Marcela Ospina;;INHABILITAR
NUIP;;2091177952;;Gabriela Quiroz;;EMBARGAR
CE;;2077180819;;Mauricio Mejia;;INHABILITAR
RC;;2050888646;;Camila Ortiz;;INHABILITAR
RC;;2030886168;;Violeta Garcia;;INHABILITAR
TI;;2054500720;;Ana Moreno;;INHABILITAR
RC;;2085813158;;Beatriz Quiroz;;INHABILITAR
NUIP;;2012336819;;Adriana Paredes;;EMBARGAR
CE;;2048854720;;Sebastian Torres;;INHABILITAR
CC;;2084065954;;Roberto Arango;;INHABILITAR
TI;;2045050090;;Gustavo Gomez;;INHABILITAR
RC;;2059461168;;Ana Gutierrez;;EMBARGAR
RC;;2032075559;;Rafael Lara;;INHABILITAR
NUIP;;2057003250;;Jose Bautista;;EMBARGAR
CC;;2013123846;;Silvia Rivera;;INHABILITAR
NUIP;;2085222831;;Lorena Cardenas;;INHABILITAR
CC;;2082306000;;Juan Jaramillo;;EMBARGAR
CC;;2002341319;;Rafael Rojas;;INHABILITAR
RC;;2082637689;;Alicia Cano;;EMBARGAR
NUIP;;2068325079;;Eduardo Gutierrez;;EMBARGAR
NUIP;;2018606325;;Angela Duarte;;EMBARGAR
CC;;2080056663;;Andres Prieto;;INHABILITAR
NUIP;;2061628850;;Silvia Beltran;;INHABILITAR
CE;;2061579897;;Claudia Cano;;EMBARGAR
CE;;2087724467;;Teresa Vega;;EMBARGAR
CE;;2015526827;;Julia Cabrera;;EMBARGAR
CC;;2006338235;;Mariana Valencia;;INHABILITAR
NUIP;;2060733600;;Sebastian Gutierrez;;EMBARGAR
RC;;2019789771;;Roberto Castro;;INHABILITAR
RC;;2059005048;;Eduardo Lara;;INHABILITAR
CC;;2011779453;;Alonso Giraldo;;EMBARGAR
CC;;2003135111;;Ricardo Jaramillo;;INHABILITAR
TI;;2054326149;;Gustavo Moreno;;INHABILITAR
TI;;2069387821;;Diego Ortiz;;EMBARGAR
TI;;2046523356;;Laura Quiroz;;INHABILITAR
CE;;2041272334;;Juan Lara;;EMBARGAR
TI;;2099065213;;Santiago Ramirez;;EMBARGAR
CC;;2082479887;;Luis Prieto;;INHABILITAR
CE;;2041262941;;Cristian Moreno;;EMBARGAR
RC;;2020757147;;Valentina Paredes;;INHABILITAR
TI;;2037219960;;Luis Mejia;;INHABILITAR
CC;;2068278528;;Raquel Moreno;;EMBARGAR
NUIP;;2038514495;;Cesar Ospina;;INHABILITAR
TI;;2077652664;;Liliana Fernandez;;INHABILITAR
CC;;2017692109;;Teresa Murillo;;EMBARGAR
RC;;2057578194;;Marcela Cardenas;;INHABILITAR
RC;;2044828774;;Victor Rivera;;INHABILITAR
TI;;2024798072;;Roberto Robledo;;INHABILITAR
TI;;2037595421;;Luis Cano;;EMBARGAR
RC;;2087761607;;Roberto Sanchez;;INHABILITAR
CE;;2076254493;;Eduardo Valencia;;INHABILITAR
NUIP;;2011491561;;Javier Sanchez;;EMBARGAR
RC;;2067097012;;Rafael Molina;;EMBARGAR
TI;;2021877451;;Felipe Salazar;;INHABILITAR
CC;;2008716949;;Oscar Vargas;;INHABILITAR
RC;;2068549651;;Juan Ospina;;INHABILITAR
TI;;2054428300;;Cesar Gomez;;EMBARGAR
TI;;2088214528;;Carmen Prieto;;EMBARGAR
NUIP;;2000024920;;Diego Montoya;;EMBARGAR
CC;;2073981914;;Veronica Munoz;;INHABILITAR
CE;;2050995943;;Diana Paredes;;INHABILITAR
NUIP;;2032433743;;Luis Quiroz;;INHABILITAR
TI;;2047832605;;Sandra Rodriguez;;EMBARGAR
NUIP;;2044494257;;Gabriel Ortiz;;EMBARGAR
TI;;2027444786;;Esteban Torres;;EMBARGAR
CE;;2079244881;;Paola Castro;;INHABILITAR
CC;;2059714232;;Carlos Lopez;;INHABILITAR
NUIP;;2084763295;;Felipe Duarte;;EMBARGAR
RC;;2034091854;;Felipe Murillo;;INHABILITAR
CE;;2040893399;;Hernan Vega;;EMBARGAR
RC;;2049005075;;Felipe Valencia;;INHABILITAR
CE;;2034404854;;Carlos Quiroz;;EMBARGAR
NUIP;;2049632096;;Gabriela Martinez;;INHABILITAR
CE;;2020285644;;Liliana Rios;;INHABILITAR
CC;;2008470930;;Claudia Montoya;;INHABILITAR
CC;;2000683680;;Marcela Quiroz;;INHABILITAR
CE;;2077024456;;Luis Lopez;;EMBARGAR
CE;;2046038448;;Andres Salazar;;EMBARGAR
TI;;2000494210;;Hernan Giraldo;;EMBARGAR
RC;;2089069425;;Ricardo Ruiz;;EMBARGAR
TI;;2096896792;;Luis Rodriguez;;INHABILITAR
RC;;2035420093;;Mariana Sanchez;;INHABILITAR
TI;;2088875531;;Diana Ortiz;;INHABILITAR
RC;;2052868700;;Mariana Gomez;;EMBARGAR
CE;;2084017531;;Catalina Herrera;;INHABILITAR
CC;;2018016090;;Angela Ramirez;;INHABILITAR
NUIP;;2047603913;;Gabriel Quiroz;;INHABILITAR
NUIP;;2043277270;;Catalina Castro;;INHABILITAR
RC;;2084782632;;Felipe Garcia;;INHABILITAR
RC;;2054018763;;Luisa Salazar;;EMBARGAR
RC;;2043886488;;Patricia Lopez;;EMBARGAR
TI;;2067940556;;Carlos Ramirez;;INHABILITAR
