tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2083485181;;Mariana Prieto;;INHABILITAR
RC;;2081830191;;Julia Salazar;;EMBARGAR
NUIP;;2047367140;;Paola Valencia;;EMBARGAR
CC;;2005667848;;Valentina Duarte;;EMBARGAR
CE;;2083478913;;Carmen Torres;;INHABILITAR
CC;;2080570680;;Juan Paredes;;INHABILITAR
NUIP;;2022000218;;Alfredo Molina;;INHABILITAR
RC;;2009362557;;Santiago Jaramillo;;EMBARGAR
TI;;2077050165;;Ricardo Cano;;INHABILITAR
CC;;2022535566;;Fernando Franco;;INHABILITAR
TI;;2090971590;;Oscar Ortiz;;INHABILITAR
CC;;2010596547;;Adriana Velasquez;;INHABILITAR
RC;;2050140007;;Esteban Ramirez;;INHABILITAR
CE;;2089909779;;Angela Quiroz;;INHABILITAR
CC;;2089535317;;Patricia Prieto;;EMBARGAR
TI;;2007906621;;Roberto Molina;;INHABILITAR
CC;;2003245581;;Fernando Herrera;;EMBARGAR
TI;;2083245937;;Hector Vargas;;EMBARGAR
RC;;2044280918;;Diana Munoz;;INHABILITAR
TI;;2018966441;;Jorge Valencia;;EMBARGAR
TI;;2046161368;;Nathalia Beltran;;INHABILITAR
CC;;2055259130;;Lucrecia Valencia;;INHABILITAR
RC;;2063057989;;Victor Castro;;INHABILITAR
CE;;2009553163;;Juan Gomez;;EMBARGAR
CE;;2064214207;;Manuel Cano;;INHABILITAR
NUIP;;2021201251;;Laura Bautista;;EMBARGAR
NUIP;;2026150221;;Gabriela Bonilla;;EMBARGAR
CC;;2032930533;;Ivan Garcia;;INHABILITAR
CC;;2065143172;;Ricardo Diaz;;INHABILITAR
NUIP;;2000746174;;Lorena Molina;;INHABILITAR
TI;;2017690832;;Diana Cano;;EMBARGAR
CC;;2072627493;;Laura Arango;;EMBARGAR
CE;;2008740521;;Marta Mejia;;EMBARGAR
RC;;2088881938;;Rafael Moreno;;EMBARGAR
TI;;2097860672;;Luis Castro;;EMBARGAR
CC;;2062333022;;Mariana Mejia;;INHABILITAR
CC;;2011352999;;Samuel Torres;;INHABILITAR
NUIP;;2001606672;;Gabriela Jaramillo;;EMBARGAR
CE;;2039380393;;Angela Quiroz;;INHABILITAR
NUIP;;2066165538;;Sebastian Ortiz;;INHABILITAR
NUIP;;2082188065;;Nathalia Bonilla;;INHABILITAR
RC;;2082633551;;Santiago Acosta;;INHABILITAR
TI;;2060796114;;Ana Diaz;;EMBARGAR
CE;;2043882442;;Rosa Hernandez;;INHABILITAR
