tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2098373269;;Rosa Herrera;;INHABILITAR
RC;;2090477032;;Marcela Torres;;INHABILITAR
CE;;2034646278;;Alonso Zapata;;EMBARGAR
CC;;2073609911;;Mauricio Cabrera;;INHABILITAR
CC;;2047151646;;Luisa Cardenas;;INHABILITAR
RC;;2056346304;;Veronica Garcia;;INHABILITAR
CE;;2016331997;;Marta Arango;;EMBARGAR
NUIP;;2086244733;;Lorena Moreno;;INHABILITAR
TI;;2061485718;;Diego Prieto;;EMBARGAR
RC;;2030158464;;Miguel Moreno;;INHABILITAR
CC;;2076815222;;Ivan Gallego;;INHABILITAR
CC;;2082527745;;Laura Cabrera;;EMBARGAR
RC;;2050824120;;Fernando Mendez;;EMBARGAR
RC;;2006573692;;Roberto Vega;;INHABILITAR
TI;;2037392087;;Catalina Vega;;INHABILITAR
TI;;2064609401;;Sandra Munoz;;INHABILITAR
NUIP;;2049611984;;Tatiana Gutierrez;;EMBARGAR
TI;;2091278682;;Cesar Lopez;;EMBARGAR
CC;;2047012297;;Ricardo Garcia;;INHABILITAR
NUIP;;2046546014;;Claudia Bautista;;INHABILITAR
NUIP;;2087280439;;Angela Ospina;;INHABILITAR
CE;;2057458655;;Julia Ruiz;;EMBARGAR
TI;;2003450939;;Luisa Murillo;;EMBARGAR
RC;;2027034989;;Ricardo Moreno;;INHABILITAR
TI;;2003418809;;Carmen Hernandez;;INHABILITAR
TI;;2057578859;;Ana Paredes;;EMBARGAR
CE;;2069099825;;Alonso Moreno;;INHABILITAR
TI;;2034705128;;Gabriela Giraldo;;EMBARGAR
TI;;2088303254;;Jorge Gutierrez;;INHABILITAR
RC;;2041875481;;Cesar Valencia;;INHABILITAR
CC;;2099291518;;Eduardo Ruiz;;INHABILITAR
NUIP;;2052915577;;Carmen Ortiz;;EMBARGAR
RC;;2008963351;;Manuel Hernandez;;INHABILITAR
CE;;2002723563;;Alonso Torres;;EMBARGAR
CE;;2090930231;;Luis Bonilla;;EMBARGAR
CC;;2061018283;;Victor Mendez;;EMBARGAR
NUIP;;2037483750;;Cesar Vega;;INHABILITAR
RC;;2027423078;;Felipe Moreno;;EMBARGAR
RC;;2091547952;;Mariana Murillo;;INHABILITAR
CC;;2015600174;;Sandra Moreno;;EMBARGAR
TI;;2093318712;;Nathalia Beltran;;EMBARGAR
NUIP;;2021597754;;Mariana Rojas;;EMBARGAR
TI;;2004800942;;Diego Murillo;;INHABILITAR
