tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2088493890;;Camila Lara;;INHABILITAR
TI;;2032739130;;Angela Rivera;;EMBARGAR
TI;;2006340480;;Gabriela Hernandez;;EMBARGAR
TI;;2045823559;;Mariana Martinez;;EMBARGAR
CC;;2021593819;;Rodrigo Moreno;;INHABILITAR
NUIP;;2091022789;;Gloria Diaz;;INHABILITAR
TI;;2016996951;;Julia Montoya;;INHABILITAR
NUIP;;2061026858;;Ana Lopez;;INHABILITAR
CE;;2009017869;;Nathalia Ospina;;EMBARGAR
CC;;2094628161;;Catalina Castaño;;INHABILITAR
NUIP;;2092008353;;Raquel Sanchez;;EMBARGAR
RC;;2099316635;;Veronica Ruiz;;INHABILITAR
TI;;2055442147;;Ricardo Ospina;;EMBARGAR
RC;;2031325299;;Oscar Cabrera;;EMBARGAR
CE;;2044697910;;Monica Sanchez;;INHABILITAR
CC;;2032169018;;Valentina Ortiz;;INHABILITAR
RC;;2006188426;;Gustavo Lopez;;INHABILITAR
CE;;2028796110;;Rodrigo Cardenas;;EMBARGAR
CC;;2058177993;;Marcela Sanchez;;INHABILITAR
CE;;2036044029;;Juan Herrera;;INHABILITAR
TI;;2028004239;;Ana Bonilla;;EMBARGAR
CC;;2024418273;;Patricia Mendez;;INHABILITAR
CE;;2048827486;;Samuel Torres;;EMBARGAR
CC;;2024647600;;Miguel Vega;;INHABILITAR
TI;;2025981544;;Silvia Ruiz;;EMBARGAR
NUIP;;2030037906;;Carlos Molina;;EMBARGAR
RC;;2024189818;;Alonso Quiroz;;INHABILITAR
CC;;2065683254;;Liliana Rivera;;EMBARGAR
TI;;2025506238;;Paula Rodriguez;;EMBARGAR
CC;;2008164872;;Felipe Jaramillo;;EMBARGAR
CE;;2000950214;;Samuel Rojas;;INHABILITAR
TI;;2063971053;;Lucrecia Ortiz;;EMBARGAR
CE;;2081937362;;Santiago Rivera;;EMBARGAR
CC;;2057438928;;Jose Moreno;;INHABILITAR
CE;;2026817547;;Gabriel Lopez;;EMBARGAR
CC;;2010094331;;Felipe Rios;;INHABILITAR
CC;;2039575137;;Valentina Duarte;;INHABILITAR
NUIP;;2052469216;;Monica Sanchez;;INHABILITAR
NUIP;;2035345354;;Mariana Torres;;EMBARGAR
