tipo_documento;;documento;;nombre_completo;;caracterizacion
TI;;2072209691;;Ricardo Beltran;;EMBARGAR
CC;;2087551636;;Paola Valencia;;EMBARGAR
NUIP;;2069927545;;Andres Quiroz;;EMBARGAR
TI;;2000140765;;Roberto Mendez;;EMBARGAR
CE;;2042570092;;Silvia Ortiz;;INHABILITAR
CC;;2053947455;;Jose Castro;;INHABILITAR
NUIP;;2081520650;;Luis Valencia;;EMBARGAR
TI;;2007466269;;Mariana Molina;;INHABILITAR
CE;;2073866062;;Rafael Vargas;;INHABILITAR
CC;;2018359725;;Jose Lopez;;INHABILITAR
RC;;2086479545;;Adriana Arias;;INHABILITAR
CC;;2084353253;;Luisa Rios;;INHABILITAR
CE;;2075085898;;Gabriela Murillo;;EMBARGAR
CC;;2005757906;;Juan Castro;;INHABILITAR
TI;;2067189476;;Diego Bonilla;;INHABILITAR
RC;;2094897157;;Jose Castaño;;EMBARGAR
CC;;2071300470;;Ricardo Valencia;;INHABILITAR
CE;;2061650117;;Mariana Torres;;EMBARGAR
CC;;2041680009;;Roberto Castillo;;EMBARGAR
CE;;2090496972;;Cristian Lopez;;EMBARGAR
CC;;2018203315;;Cristian Jimenez;;EMBARGAR
CE;;2032067176;;Felipe Prieto;;EMBARGAR
TI;;2032286900;;Catalina Castro;;EMBARGAR
CC;;2061433334;;Mariana Duarte;;EMBARGAR
TI;;2099180394;;Mariana Jimenez;;EMBARGAR
RC;;2048406975;;Beatriz Moreno;;EMBARGAR
TI;;2075596098;;Mauricio Torres;;INHABILITAR
CC;;2005765683;;Gabriel Torres;;INHABILITAR
RC;;2094672935;;Jose Torres;;EMBARGAR
NUIP;;2037363464;;Veronica Quiroz;;INHABILITAR
NUIP;;2006164343;;Angela Arias;;INHABILITAR
TI;;2012258678;;Camila Bautista;;INHABILITAR
CE;;2099399693;;Silvia Diaz;;EMBARGAR
TI;;2097672388;;Samuel Torres;;EMBARGAR
TI;;2024457469;;Julia Prieto;;INHABILITAR
NUIP;;2061474397;;Claudia Rios;;INHABILITAR
NUIP;;2096896842;;Mariana Velasquez;;INHABILITAR
CC;;2079802609;;Alicia Cano;;INHABILITAR
CC;;2038244778;;Victor Giraldo;;EMBARGAR
RC;;2071912528;;Laura Jimenez;;INHABILITAR
RC;;2032693521;;Diego Gomez;;EMBARGAR
TI;;2028554306;;Lucrecia Arango;;INHABILITAR
CE;;2005513181;;Cesar Munoz;;INHABILITAR
RC;;2008719210;;Sandra Moreno;;EMBARGAR
NUIP;;2017853801;;Liliana Franco;;EMBARGAR
RC;;2097298089;;Violeta Mendez;;INHABILITAR
CC;;2072894191;;Laura Valencia;;EMBARGAR
RC;;2014793529;;Manuel Castillo;;EMBARGAR
TI;;2054619152;;Juan Lopez;;INHABILITAR
RC;;2088248334;;Cesar Lara;;EMBARGAR
RC;;2021777281;;Sandra Fernandez;;INHABILITAR
NUIP;;2063037175;;Eduardo Moreno;;EMBARGAR
CE;;2097853867;;Liliana Molina;;INHABILITAR
CC;;2008205913;;Cesar Beltran;;INHABILITAR
CE;;2050807477;;Monica Quiroz;;EMBARGAR
CC;;2095930208;;Oscar Robledo;;EMBARGAR
NUIP;;2069002429;;Paola Montoya;;INHABILITAR
NUIP;;2065093975;;Gustavo Acosta;;EMBARGAR
TI;;2092258325;;Angela Cano;;EMBARGAR
TI;;2031461935;;Liliana Rojas;;INHABILITAR
RC;;2034256468;;Carlos Lara;;INHABILITAR
CC;;2080711575;;Julia Mejia;;INHABILITAR
CE;;2085696478;;Ana Ramirez;;INHABILITAR
TI;;2096861090;;Monica Martinez;;INHABILITAR
RC;;2015219362;;Sebastian Lopez;;INHABILITAR
NUIP;;2002250991;;Alicia Gomez;;EMBARGAR
CE;;2051721041;;Oscar Ruiz;;INHABILITAR
TI;;2091696126;;Hector Giraldo;;EMBARGAR
NUIP;;2018833857;;Gustavo Rivera;;INHABILITAR
CC;;2016898331;;Jose Gutierrez;;INHABILITAR
TI;;2017393663;;Pedro Moreno;;EMBARGAR
CC;;2039926297;;Samuel Arango;;EMBARGAR
TI;;2080707612;;Raquel Ruiz;;INHABILITAR
CC;;2009217875;;Alfredo Garcia;;INHABILITAR
NUIP;;2014332338;;Paula Rios;;EMBARGAR
CE;;2083898542;;Sandra Molina;;EMBARGAR
TI;;2044805356;;Santiago Montoya;;INHABILITAR
RC;;2044244186;;Angela Ortiz;;INHABILITAR
CC;;2081146545;;Mauricio Rivera;;INHABILITAR
CC;;2092499792;;Carmen Lara;;EMBARGAR
CE;;2095767299;;Catalina Castro;;EMBARGAR
RC;;2005107716;;Hernan Ramirez;;INHABILITAR
RC;;2024209640;;Oscar Castro;;EMBARGAR
TI;;2013976646;;Alfredo Garcia;;EMBARGAR
CC;;2048136070;;Sandra Gallego;;EMBARGAR
RC;;2062739215;;Jorge Velasquez;;EMBARGAR
RC;;2034294676;;Claudia Vega;;INHABILITAR
CC;;2036744872;;Ana Hernandez;;EMBARGAR
RC;;2093135896;;Andres Duarte;;EMBARGAR
CE;;2063036847;;Tatiana Zapata;;EMBARGAR
RC;;2074095545;;Claudia Torres;;INHABILITAR
TI;;2021367383;;Samuel Moreno;;INHABILITAR
NUIP;;2066654220;;Veronica Torres;;EMBARGAR
CC;;2097559816;;Lorena Beltran;;INHABILITAR
RC;;2057213757;;Ricardo Prieto;;EMBARGAR
CE;;2077611904;;Hector Jaramillo;;EMBARGAR
RC;;2019434072;;Jose Giraldo;;EMBARGAR
NUIP;;2040467252;;Santiago Montoya;;EMBARGAR
CE;;2081949584;;Silvia Herrera;;INHABILITAR
RC;;2049508395;;Violeta Cabrera;;INHABILITAR
