tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2019890288;;Gabriela Salazar;;INHABILITAR
RC;;2085236284;;Sandra Ortiz;;EMBARGAR
TI;;2058634537;;Alonso Diaz;;INHABILITAR
CE;;2018791073;;Jorge Torres;;INHABILITAR
CC;;2058281916;;Tatiana Vega;;EMBARGAR
TI;;2069353042;;Julia Hernandez;;EMBARGAR
RC;;2017477920;;Samuel Ruiz;;INHABILITAR
TI;;2084058163;;Luis Jaramillo;;INHABILITAR
CE;;2036955409;;Laura Paredes;;INHABILITAR
NUIP;;2080440407;;Julia Arango;;EMBARGAR
CC;;2023998000;;Carmen Fernandez;;INHABILITAR
TI;;2099101138;;Ivan Paredes;;EMBARGAR
CE;;2051575183;;Luis Cano;;EMBARGAR
NUIP;;2043171476;;Ricardo Mejia;;EMBARGAR
CC;;2099056020;;Ricardo Castillo;;EMBARGAR
RC;;2000214233;;Roberto Jimenez;;EMBARGAR
CE;;2081383393;;Veronica Bautista;;EMBARGAR
NUIP;;2007299000;;Teresa Rios;;EMBARGAR
CE;;2072636139;;Oscar Molina;;INHABILITAR
RC;;2054976169;;Alicia Garcia;;INHABILITAR
TI;;2044932368;;Jorge Salazar;;EMBARGAR
CE;;2086723065;;Pedro Rivera;;INHABILITAR
RC;;2021893944;;Ricardo Giraldo;;INHABILITAR
NUIP;;2030788092;;Sandra Herrera;;INHABILITAR
RC;;2065964049;;Adriana Lara;;INHABILITAR
RC;;2063207161;;Claudia Jaramillo;;INHABILITAR
NUIP;;2027380467;;Alfredo Valencia;;INHABILITAR
NUIP;;2093807401;;Carlos Moreno;;EMBARGAR
NUIP;;2013644283;;Roberto Hernandez;;INHABILITAR
CC;;2022608396;;Roberto Gutierrez;;EMBARGAR
CE;;2096520831;;Samuel Montoya;;EMBARGAR
CC;;2011404089;;Cesar Ruiz;;INHABILITAR
TI;;2050325431;;Alonso Cabrera;;EMBARGAR
TI;;2001079231;;Paula Castaño;;INHABILITAR
TI;;2094677437;;Alicia Bautista;;INHABILITAR
CE;;2069394913;;Rodrigo Mendez;;INHABILITAR
CC;;2064040171;;Paola Diaz;;INHABILITAR
CE;;2010568998;;Juan Salazar;;EMBARGAR
RC;;2011878445;;Silvia Ortiz;;EMBARGAR
CE;;2050232694;;Gabriela Quiroz;;EMBARGAR
NUIP;;2066921654;;Silvia Sanchez;;EMBARGAR
CC;;2017377178;;Roberto Vargas;;INHABILITAR
TI;;2076914054;;Samuel Moreno;;EMBARGAR
TI;;2095197620;;Samuel Ruiz;;EMBARGAR
NUIP;;2021198999;;Tatiana Gutierrez;;INHABILITAR
RC;;2008363765;;Hector Herrera;;INHABILITAR
TI;;2011251917;;Jose Gomez;;INHABILITAR
TI;;2086796202;;Hector Castro;;EMBARGAR
NUIP;;2019956669;;Sebastian Cardenas;;EMBARGAR
NUIP;;2032370750;;Gabriel Sanchez;;INHABILITAR
NUIP;;2003165331;;Valentina Moreno;;EMBARGAR
NUIP;;2022523254;;Nathalia Garcia;;INHABILITAR
NUIP;;2018001782;;Felipe Salazar;;EMBARGAR
TI;;2093518354;;Sandra Diaz;;INHABILITAR
NUIP;;2011616643;;Teresa Munoz;;EMBARGAR
RC;;2062708763;;Felipe Cano;;EMBARGAR
CC;;2013453054;;Diana Sanchez;;EMBARGAR
CC;;2085475476;;Ricardo Gutierrez;;INHABILITAR
CE;;2065126765;;Ricardo Hernandez;;EMBARGAR
TI;;2024647176;;Veronica Giraldo;;EMBARGAR
CE;;2028523219;;Andres Zapata;;INHABILITAR
CC;;2018085592;;Andres Giraldo;;INHABILITAR
RC;;2032591660;;Gloria Diaz;;EMBARGAR
RC;;2085489908;;Monica Vega;;EMBARGAR
TI;;2011039082;;Gloria Ortiz;;INHABILITAR
CE;;2079211216;;Oscar Fernandez;;INHABILITAR
NUIP;;2004277755;;Nathalia Diaz;;INHABILITAR
CE;;2000337930;;Hernan Zapata;;INHABILITAR
RC;;2085396739;;Camila Vega;;EMBARGAR
RC;;2083399126;;Juan Prieto;;INHABILITAR
RC;;2038675916;;Javier Castaño;;INHABILITAR
RC;;2080475358;;Liliana Garcia;;INHABILITAR
NUIP;;2056006134;;Rodrigo Ruiz;;INHABILITAR
NUIP;;2032631618;;Veronica Herrera;;INHABILITAR
NUIP;;2014167271;;Ricardo Velasquez;;INHABILITAR
RC;;2031013712;;Jorge Garcia;;INHABILITAR
TI;;2077196998;;Lucrecia Ortiz;;INHABILITAR
CC;;2011060910;;Liliana Vargas;;EMBARGAR
CE;;2019905943;;Miguel Cano;;INHABILITAR
RC;;2033082194;;Esteban Giraldo;;EMBARGAR
NUIP;;2070511526;;Juan Vega;;INHABILITAR
TI;;2018038977;;Claudia Robledo;;EMBARGAR
TI;;2000926505;;Fernando Valencia;;EMBARGAR
TI;;2067154296;;Valentina Lara;;INHABILITAR
NUIP;;2036961570;;Gloria Ortiz;;INHABILITAR
TI;;2083904982;;Mariana Rivera;;EMBARGAR
CE;;2023984962;;Gloria Quiroz;;INHABILITAR
NUIP;;2075204874;;Carmen Molina;;INHABILITAR
CC;;2076413351;;Roberto Murillo;;INHABILITAR
RC;;2048246659;;Hector Ramirez;;EMBARGAR
NUIP;;2041466326;;Alonso Moreno;;INHABILITAR
CE;;2076618616;;Ivan Rodriguez;;INHABILITAR
CC;;2048655055;;Roberto Diaz;;INHABILITAR
RC;;2011343278;;Paula Gutierrez;;INHABILITAR
CE;;2000103565;;Lucrecia Ruiz;;INHABILITAR
CC;;2047494000;;Gabriel Ruiz;;INHABILITAR
NUIP;;2073225550;;Sebastian Franco;;EMBARGAR
TI;;2072169917;;Rosa Velasquez;;EMBARGAR
NUIP;;2080600286;;Mariana Bonilla;;INHABILITAR
NUIP;;2065049660;;Rosa Zapata;;EMBARGAR
