tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2075160615;;Ricardo Arango;;EMBARGAR
RC;;2081882056;;Ana Moreno;;INHABILITAR
RC;;2084845343;;Sandra Molina;;EMBARGAR
NUIP;;2089831260;;Roberto Lara;;INHABILITAR
TI;;2086007337;;Alicia Castro;;EMBARGAR
CC;;2085502687;;Silvia Rivera;;INHABILITAR
CE;;2062694431;;Miguel Duarte;;INHABILITAR
TI;;2032892764;;Silvia Ortiz;;EMBARGAR
TI;;2070748079;;Oscar Cano;;INHABILITAR
NUIP;;2046381734;;Alicia Fernandez;;EMBARGAR
CE;;2083188889;;Ricardo Arias;;EMBARGAR
CC;;2087419868;;Lucrecia Ortiz;;EMBARGAR
CC;;2005781014;;Mariana Sanchez;;INHABILITAR
NUIP;;2052204530;;Patricia Torres;;EMBARGAR
NUIP;;2088353798;;Marta Castaño;;INHABILITAR
RC;;2052926633;;Marcela Rodriguez;;EMBARGAR
TI;;2082946029;;Ana Castro;;EMBARGAR
CE;;2095157177;;Juan Ruiz;;INHABILITAR
TI;;2061961518;;Paola Moreno;;EMBARGAR
NUIP;;2051170096;;Liliana Lopez;;EMBARGAR
CE;;2091559990;;Liliana Castillo;;EMBARGAR
CE;;2092269486;;Gabriel Gutierrez;;EMBARGAR
CE;;2049524172;;Jorge Ruiz;;INHABILITAR
RC;;2055405253;;Roberto Castro;;EMBARGAR
NUIP;;2001878855;;Roberto Moreno;;EMBARGAR
RC;;2002681276;;Angela Vega;;INHABILITAR
CC;;2060889048;;Angela Herrera;;EMBARGAR
TI;;2001232026;;Adriana Lopez;;EMBARGAR
CE;;2033003471;;Luis Jimenez;;INHABILITAR
NUIP;;2055566434;;Luisa Arango;;EMBARGAR
RC;;2082190499;;Catalina Salazar;;EMBARGAR
CC;;2078895727;;Diego Cabrera;;INHABILITAR
CE;;2003451694;;Adriana Castro;;EMBARGAR
CC;;2013595268;;Rosa Cano;;EMBARGAR
RC;;2028235132;;Rafael Vargas;;EMBARGAR
CE;;2070329319;;Liliana Martinez;;INHABILITAR
NUIP;;2003284008;;Raquel Ruiz;;EMBARGAR
NUIP;;2038155375;;Samuel Molina;;EMBARGAR
CC;;2042983155;;Jose Torres;;EMBARGAR
CE;;2056739015;;Veronica Beltran;;INHABILITAR
RC;;2041896554;;Claudia Giraldo;;INHABILITAR
CE;;2064603116;;Monica Moreno;;EMBARGAR
CE;;2063542239;;Fernando Aguilar;;EMBARGAR
TI;;2041287561;;Juan Lara;;INHABILITAR
NUIP;;2099372663;;Lucrecia Herrera;;INHABILITAR
TI;;2082300703;;Claudia Castro;;INHABILITAR
TI;;2042006150;;Lorena Vega;;EMBARGAR
TI;;2048691975;;Diana Montoya;;EMBARGAR
TI;;2021841471;;Lucrecia Rios;;INHABILITAR
CC;;2067572630;;Esteban Montoya;;INHABILITAR
NUIP;;2027223392;;Javier Martinez;;EMBARGAR
TI;;2080554171;;Diego Salazar;;INHABILITAR
NUIP;;2086196619;;Javier Torres;;INHABILITAR
CE;;2082601236;;Felipe Salazar;;EMBARGAR
CC;;2031345118;;Patricia Rios;;INHABILITAR
CE;;2019468887;;Violeta Prieto;;EMBARGAR
TI;;2036615050;;Beatriz Cabrera;;EMBARGAR
TI;;2014623097;;Victor Montoya;;EMBARGAR
TI;;2009973682;;Carmen Moreno;;EMBARGAR
NUIP;;2049728478;;Gabriel Lopez;;EMBARGAR
RC;;2040514068;;Rosa Sanchez;;INHABILITAR
CE;;2071776137;;Gloria Rivera;;EMBARGAR
TI;;2089948052;;Ana Valencia;;INHABILITAR
NUIP;;2071068365;;Alicia Arango;;INHABILITAR
RC;;2000188644;;Mariana Rivera;;INHABILITAR
CC;;2014388695;;Carmen Herrera;;INHABILITAR
CE;;2080551210;;Hernan Beltran;;INHABILITAR
RC;;2002672481;;Beatriz Rodriguez;;INHABILITAR
CE;;2015261858;;Samuel Lopez;;EMBARGAR
NUIP;;2060566389;;Luisa Bautista;;INHABILITAR
RC;;2049112124;;Silvia Castro;;INHABILITAR
CC;;2017753267;;Jose Cabrera;;INHABILITAR
NUIP;;2038380103;;Gabriela Beltran;;EMBARGAR
TI;;2090929617;;Alonso Diaz;;EMBARGAR
CC;;2025810779;;Camila Gomez;;EMBARGAR
RC;;2042719124;;Manuel Jaramillo;;EMBARGAR
TI;;2089339073;;Violeta Vega;;INHABILITAR
CE;;2015364485;;Eduardo Beltran;;EMBARGAR
