tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2006987910;;Alicia Moreno;;EMBARGAR
TI;;2088464745;;Jorge Moreno;;EMBARGAR
CC;;2082886623;;Monica Ruiz;;EMBARGAR
RC;;2024018824;;Camila Rios;;EMBARGAR
NUIP;;2068749015;;Tatiana Vega;;INHABILITAR
RC;;2017627048;;Liliana Castro;;INHABILITAR
NUIP;;2041954538;;Alfredo Rojas;;EMBARGAR
CE;;2086917334;;Sebastian Valencia;;EMBARGAR
RC;;2025129537;;Nathalia Valencia;;INHABILITAR
RC;;2058026025;;Andres Giraldo;;EMBARGAR
CE;;2072780142;;Hector Bonilla;;INHABILITAR
RC;;2081731250;;Luis Robledo;;INHABILITAR
NUIP;;2035293545;;Manuel Murillo;;EMBARGAR
CE;;2024891011;;Ricardo Diaz;;EMBARGAR
RC;;2062657063;;Beatriz Mendez;;INHABILITAR
NUIP;;2065524525;;Violeta Valencia;;EMBARGAR
CC;;2089582631;;Eduardo Mejia;;EMBARGAR
NUIP;;2014875942;;Andres Garcia;;INHABILITAR
TI;;2027199515;;Violeta Lopez;;INHABILITAR
CC;;2037095578;;Teresa Ospina;;INHABILITAR
RC;;2072318068;;Ricardo Ruiz;;EMBARGAR
TI;;2052858251;;Mauricio Arias;;INHABILITAR
CE;;2052554255;;Teresa Montoya;;EMBARGAR
NUIP;;2043873066;;Diana Ortiz;;INHABILITAR
RC;;2012074987;;Marta Ortiz;;INHABILITAR
TI;;2062980403;;Fernando Castillo;;INHABILITAR
CE;;2014875307;;Mauricio Ruiz;;EMBARGAR
TI;;2062440333;;Juan Valencia;;INHABILITAR
TI;;2017862117;;Sebastian Acosta;;INHABILITAR
NUIP;;2069414220;;Oscar Sanchez;;INHABILITAR
NUIP;;2004594262;;Camila Velasquez;;EMBARGAR
TI;;2033530183;;Alonso Rodriguez;;INHABILITAR
NUIP;;2079126356;;Manuel Lopez;;INHABILITAR
CE;;2095512356;;Gabriel Lopez;;INHABILITAR
CE;;2012385495;;Liliana Mejia;;INHABILITAR
CE;;2072962181;;Ana Lopez;;EMBARGAR
CC;;2009252695;;Carlos Robledo;;EMBARGAR
TI;;2018416590;;Luis Franco;;INHABILITAR
CE;;2092199607;;Gustavo Torres;;EMBARGAR
CC;;2078689969;;Marta Molina;;INHABILITAR
TI;;2035696643;;Cesar Cano;;INHABILITAR
NUIP;;2039839980;;Ivan Montoya;;EMBARGAR
CE;;2026811307;;Julia Salazar;;INHABILITAR
TI;;2048355795;;Valentina Beltran;;EMBARGAR
