tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2013048977;;Teresa Torres;;INHABILITAR
CE;;2012668797;;Catalina Aguilar;;EMBARGAR
TI;;2057992542;;Hernan Montoya;;EMBARGAR
RC;;2091250487;;Andres Castaño;;EMBARGAR
NUIP;;2001299472;;Tatiana Beltran;;INHABILITAR
CE;;2041740726;;Luisa Bonilla;;EMBARGAR
CE;;2016951994;;Julia Montoya;;EMBARGAR
TI;;2076242275;;Felipe Sanchez;;INHABILITAR
CC;;2038845785;;Marta Hernandez;;INHABILITAR
TI;;2072408192;;Adriana Vega;;INHABILITAR
NUIP;;2052036844;;Marta Giraldo;;INHABILITAR
CE;;2091901057;;Luisa Bonilla;;EMBARGAR
RC;;2010358684;;Violeta Quiroz;;INHABILITAR
CC;;2084178238;;Adriana Rojas;;INHABILITAR
RC;;2068470028;;Manuel Diaz;;EMBARGAR
TI;;2074428719;;Veronica Castillo;;INHABILITAR
CC;;2099069099;;Julia Castaño;;EMBARGAR
NUIP;;2098462756;;Valentina Giraldo;;INHABILITAR
NUIP;;2056194169;;Esteban Ramirez;;EMBARGAR
RC;;2003081847;;Mariana Ruiz;;INHABILITAR
NUIP;;2024730592;;Nathalia Jimenez;;EMBARGAR
RC;;2034606230;;Silvia Paredes;;EMBARGAR
RC;;2011316083;;Ricardo Salazar;;EMBARGAR
NUIP;;2014939712;;Hernan Beltran;;INHABILITAR
CC;;2099404025;;Veronica Garcia;;EMBARGAR
CE;;2046025281;;Tatiana Torres;;EMBARGAR
RC;;2002901717;;Felipe Herrera;;INHABILITAR
RC;;2093938827;;Gustavo Bonilla;;EMBARGAR
CC;;2054085189;;Gloria Duarte;;EMBARGAR
NUIP;;2077463693;;Jorge Moreno;;EMBARGAR
RC;;2075641307;;Alonso Ortiz;;EMBARGAR
NUIP;;2057294565;;Rosa Velasquez;;EMBARGAR
NUIP;;2080514074;;Silvia Ruiz;;EMBARGAR
NUIP;;2051777774;;Gabriela Arias;;EMBARGAR
CE;;2028967976;;Tatiana Montoya;;INHABILITAR
NUIP;;2053085179;;Carmen Jimenez;;EMBARGAR
CC;;2009784207;;Jorge Lopez;;INHABILITAR
TI;;2013747038;;Jose Mendez;;INHABILITAR
NUIP;;2026886538;;Cristian Acosta;;INHABILITAR
RC;;2044800063;;Mauricio Lara;;INHABILITAR
NUIP;;2016894454;;Santiago Torres;;EMBARGAR
TI;;2090461367;;Felipe Diaz;;EMBARGAR
CE;;2021363092;;Violeta Prieto;;EMBARGAR
CE;;2042611472;;Gabriela Lara;;INHABILITAR
CC;;2007902952;;Pedro Vega;;INHABILITAR
RC;;2009904088;;Camila Jaramillo;;EMBARGAR
CE;;2091851616;;Luis Jimenez;;EMBARGAR
RC;;2089221367;;Santiago Cardenas;;EMBARGAR
NUIP;;2047204616;;Pedro Montoya;;INHABILITAR
TI;;2020694748;;Marta Ospina;;INHABILITAR
RC;;2051612459;;Ricardo Gomez;;INHABILITAR
NUIP;;2091966965;;Javier Vega;;EMBARGAR
NUIP;;2070368554;;Marcela Gutierrez;;INHABILITAR
CC;;2008100328;;Gustavo Gutierrez;;EMBARGAR
CC;;2067473611;;Lucrecia Cano;;INHABILITAR
TI;;2036049129;;Cesar Lara;;INHABILITAR
CC;;2064518092;;Felipe Mejia;;INHABILITAR
CC;;2041963387;;Gloria Salazar;;EMBARGAR
TI;;2059031130;;Catalina Cabrera;;INHABILITAR
RC;;2023706239;;Rosa Mendez;;EMBARGAR
NUIP;;2053879322;;Oscar Rios;;EMBARGAR
TI;;2070421541;;Alicia Ramirez;;EMBARGAR
RC;;2031365860;;Ricardo Ramirez;;EMBARGAR
NUIP;;2023919311;;Raquel Aguilar;;INHABILITAR
RC;;2004110212;;Laura Prieto;;INHABILITAR
CC;;2039370793;;Gustavo Moreno;;EMBARGAR
RC;;2058624725;;Esteban Vargas;;EMBARGAR
CC;;2044281364;;Claudia Duarte;;EMBARGAR
CE;;2026457376;;Miguel Velasquez;;EMBARGAR
CE;;2058356731;;Lorena Ortiz;;INHABILITAR
NUIP;;2036911855;;Rosa Jaramillo;;INHABILITAR
TI;;2037268775;;Violeta Cabrera;;INHABILITAR
TI;;2008224958;;Cesar Lara;;EMBARGAR
TI;;2035083452;;Marcela Cano;;EMBARGAR
RC;;2038707457;;Patricia Murillo;;EMBARGAR
NUIP;;2044619294;;Camila Velasquez;;EMBARGAR
RC;;2035405159;;Gloria Rodriguez;;EMBARGAR
TI;;2029929812;;Patricia Castaño;;EMBARGAR
CE;;2081073506;;Roberto Gomez;;INHABILITAR
NUIP;;2058297220;;Santiago Ortiz;;INHABILITAR
CE;;2085721851;;Felipe Giraldo;;INHABILITAR
NUIP;;2053728743;;Mauricio Moreno;;EMBARGAR
CC;;2091771835;;Jose Montoya;;EMBARGAR
CC;;2021912759;;Gloria Valencia;;EMBARGAR
CE;;2089965028;;Marcela Ruiz;;EMBARGAR
TI;;2057075126;;Fernando Ramirez;;EMBARGAR
CE;;2097117212;;Carlos Torres;;INHABILITAR
CE;;2040378560;;Lorena Rodriguez;;INHABILITAR
TI;;2038636077;;Felipe Giraldo;;INHABILITAR
TI;;2061369774;;Lucrecia Paredes;;INHABILITAR
CE;;2004099933;;Eduardo Bautista;;INHABILITAR
CE;;2089425875;;Ivan Sanchez;;EMBARGAR
RC;;2085339186;;Pedro Jaramillo;;EMBARGAR
CE;;2052720132;;Rosa Ruiz;;INHABILITAR
RC;;2039621114;;Angela Ortiz;;INHABILITAR
CE;;2096429179;;Manuel Cardenas;;EMBARGAR
RC;;2014000892;;Ricardo Gallego;;INHABILITAR
RC;;2078753854;;Ricardo Castaño;;INHABILITAR
CE;;2005258040;;Ana Castro;;INHABILITAR
TI;;2079708750;;Teresa Cano;;INHABILITAR
