tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2023086143;;Raquel Ramirez;;EMBARGAR
RC;;2021972642;;Rafael Velasquez;;INHABILITAR
TI;;2016305624;;Samuel Molina;;INHABILITAR
CE;;2012911257;;Adriana Salazar;;INHABILITAR
NUIP;;2035572865;;Fernando Cabrera;;EMBARGAR
TI;;2053104404;;Catalina Vega;;EMBARGAR
TI;;2052185008;;Andres Cano;;INHABILITAR
NUIP;;2015297024;;Mauricio Paredes;;INHABILITAR
NUIP;;2084042646;;Valentina Arango;;INHABILITAR
RC;;2073692078;;Gloria Gallego;;INHABILITAR
CE;;2042773987;;Cesar Castillo;;EMBARGAR
CC;;2044070731;;Carlos Gallego;;INHABILITAR
RC;;2005658574;;Sandra Hernandez;;EMBARGAR
CE;;2090696993;;Ana Jaramillo;;INHABILITAR
NUIP;;2099046108;;Carmen Duarte;;INHABILITAR
TI;;2085262796;;Julia Arango;;EMBARGAR
RC;;2046724644;;Monica Velasquez;;INHABILITAR
NUIP;;2039277087;;Cristian Hernandez;;INHABILITAR
RC;;2066170043;;Alfredo Acosta;;INHABILITAR
CC;;2038609057;;Ricardo Herrera;;EMBARGAR
TI;;2086606398;;Camila Acosta;;INHABILITAR
CC;;2026713441;;Marcela Prieto;;EMBARGAR
NUIP;;2050325209;;Lucrecia Jimenez;;EMBARGAR
CE;;2092033737;;Ana Moreno;;EMBARGAR
TI;;2099851723;;Marcela Rojas;;EMBARGAR
TI;;2072882023;;Rodrigo Paredes;;INHABILITAR
RC;;2054670197;;Alonso Cano;;EMBARGAR
CC;;2055492641;;Nathalia Cano;;INHABILITAR
NUIP;;2033251644;;Alicia Arango;;EMBARGAR
TI;;2030700868;;Lucrecia Lara;;INHABILITAR
CE;;2079870162;;Sandra Ramirez;;INHABILITAR
CE;;2038557358;;Gustavo Hernandez;;INHABILITAR
CE;;2098108487;;Cesar Cabrera;;EMBARGAR
CE;;2025640250;;Andres Quiroz;;INHABILITAR
TI;;2028987200;;Santiago Diaz;;EMBARGAR
TI;;2001229572;;Esteban Velasquez;;INHABILITAR
RC;;2048959002;;Marcela Ortiz;;INHABILITAR
RC;;2067575649;;Eduardo Jaramillo;;EMBARGAR
CC;;2046110446;;Samuel Arango;;EMBARGAR
CE;;2074498840;;Santiago Zapata;;INHABILITAR
RC;;2071628678;;Valentina Mejia;;EMBARGAR
TI;;2001067779;;Luisa Jaramillo;;EMBARGAR
CC;;2080951404;;Juan Lopez;;INHABILITAR
CE;;2067453118;;Sandra Moreno;;EMBARGAR
CE;;2047099593;;Claudia Sanchez;;INHABILITAR
NUIP;;2051866475;;Hernan Cabrera;;INHABILITAR
CE;;2099596623;;Raquel Gomez;;EMBARGAR
CC;;2015164016;;Javier Arias;;INHABILITAR
RC;;2069013024;;Rafael Ruiz;;INHABILITAR
NUIP;;2056138071;;Veronica Robledo;;INHABILITAR
CC;;2026501447;;Liliana Gomez;;EMBARGAR
TI;;2039585522;;Eduardo Gomez;;INHABILITAR
CE;;2078670063;;Oscar Salazar;;INHABILITAR
NUIP;;2011075715;;Jorge Diaz;;EMBARGAR
CE;;2049554813;;Paula Moreno;;INHABILITAR
CE;;2033637563;;Ivan Herrera;;EMBARGAR
CE;;2097451720;;Veronica Ortiz;;EMBARGAR
CC;;2075258723;;Valentina Cano;;INHABILITAR
CE;;2035371146;;Angela Zapata;;INHABILITAR
CC;;2050264902;;Felipe Montoya;;EMBARGAR
NUIP;;2024543936;;Gabriela Lopez;;EMBARGAR
CE;;2082388745;;Miguel Ramirez;;EMBARGAR
CC;;2077225714;;Ricardo Lara;;INHABILITAR
TI;;2008775012;;Alonso Montoya;;INHABILITAR
CE;;2029447474;;Miguel Molina;;INHABILITAR
RC;;2033425417;;Jose Sanchez;;INHABILITAR
CC;;2088461909;;Jorge Ramirez;;INHABILITAR
RC;;2039984248;;Teresa Torres;;INHABILITAR
CE;;2014444836;;Oscar Diaz;;INHABILITAR
NUIP;;2072834693;;Marcela Rios;;INHABILITAR
RC;;2086133962;;Luis Lopez;;EMBARGAR
TI;;2003309677;;Roberto Ruiz;;INHABILITAR
TI;;2025798891;;Luis Jimenez;;INHABILITAR
NUIP;;2038810006;;Cesar Beltran;;EMBARGAR
NUIP;;2081264854;;Roberto Herrera;;EMBARGAR
CE;;2016457082;;Pedro Diaz;;EMBARGAR
NUIP;;2065134488;;Esteban Acosta;;EMBARGAR
RC;;2068933978;;Sandra Franco;;INHABILITAR
NUIP;;2090076742;;Juan Herrera;;INHABILITAR
TI;;2016733266;;Liliana Cano;;EMBARGAR
TI;;2018458525;;Camila Rodriguez;;INHABILITAR
CC;;2074293528;;Ricardo Rios;;INHABILITAR
CC;;2076912930;;Santiago Moreno;;INHABILITAR
NUIP;;2098819338;;Rafael Ortiz;;EMBARGAR
TI;;2026960485;;Alonso Velasquez;;EMBARGAR
CC;;2078587622;;Felipe Martinez;;INHABILITAR
NUIP;;2072148276;;Pedro Castillo;;EMBARGAR
CC;;2042696717;;Mariana Cardenas;;INHABILITAR
NUIP;;2033282912;;Gloria Molina;;EMBARGAR
RC;;2045888194;;Hernan Aguilar;;INHABILITAR
CC;;2072958794;;Gabriela Gallego;;EMBARGAR
RC;;2069581024;;Felipe Sanchez;;INHABILITAR
NUIP;;2041752350;;Roberto Montoya;;EMBARGAR
TI;;2070426416;;Victor Lara;;EMBARGAR
RC;;2087915523;;Cristian Ramirez;;INHABILITAR
RC;;2056700369;;Sandra Gomez;;EMBARGAR
TI;;2060633672;;Fernando Rojas;;EMBARGAR
CE;;2032010880;;Samuel Acosta;;EMBARGAR
RC;;2005560347;;Lorena Paredes;;EMBARGAR
CE;;2048400975;;Andres Prieto;;INHABILITAR
