tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2038150777;;Santiago Ortiz;;INHABILITAR
CE;;2082939867;;Diana Lara;;EMBARGAR
TI;;2039418764;;Ricardo Ramirez;;EMBARGAR
CE;;2021130904;;Rosa Rios;;INHABILITAR
CC;;2063396330;;Rosa Robledo;;INHABILITAR
NUIP;;2099094662;;Paola Franco;;INHABILITAR
CC;;2043509039;;Andres Vega;;INHABILITAR
RC;;2028922579;;Sebastian Montoya;;EMBARGAR
CC;;2054548450;;Rosa Rojas;;INHABILITAR
CE;;2010000043;;Alicia Torres;;INHABILITAR
CC;;2020564865;;Lorena Velasquez;;EMBARGAR
TI;;2077949645;;Alonso Ortiz;;EMBARGAR
CE;;2060198777;;Manuel Arias;;INHABILITAR
NUIP;;2091723892;;Liliana Lara;;EMBARGAR
TI;;2034257943;;Fernando Castaño;;INHABILITAR
CE;;2023851778;;Alfredo Ruiz;;INHABILITAR
TI;;2001286481;;Beatriz Moreno;;INHABILITAR
RC;;2078250377;;Eduardo Herrera;;INHABILITAR
CC;;2069419922;;Paula Cabrera;;INHABILITAR
NUIP;;2014131875;;Marcela Herrera;;EMBARGAR
CC;;2042004502;;Liliana Rios;;INHABILITAR
CC;;2013960073;;Roberto Ospina;;INHABILITAR
CE;;2077921941;;Luis Robledo;;INHABILITAR
NUIP;;2021615643;;Cristian Giraldo;;EMBARGAR
NUIP;;2032688980;;Silvia Rivera;;EMBARGAR
NUIP;;2007844447;;Jorge Vega;;EMBARGAR
CE;;2026505366;;Manuel Salazar;;INHABILITAR
CC;;2045011012;;Silvia Bautista;;EMBARGAR
NUIP;;2099935679;;Jose Diaz;;EMBARGAR
RC;;2005552777;;Paula Sanchez;;EMBARGAR
RC;;2023761498;;Angela Giraldo;;EMBARGAR
NUIP;;2030304861;;Valentina Diaz;;EMBARGAR
RC;;2021801417;;Rosa Vargas;;INHABILITAR
CC;;2053676073;;Liliana Rios;;INHABILITAR
TI;;2000599983;;Samuel Arango;;INHABILITAR
RC;;2049218655;;Paula Salazar;;EMBARGAR
CE;;2080086587;;Gabriela Lara;;EMBARGAR
RC;;2028764466;;Diana Moreno;;INHABILITAR
CC;;2056379735;;Tatiana Herrera;;INHABILITAR
TI;;2019660654;;Alicia Mejia;;EMBARGAR
CC;;2066407675;;Ricardo Prieto;;INHABILITAR
TI;;2009162876;;Rafael Ruiz;;INHABILITAR
RC;;2048319000;;Angela Herrera;;EMBARGAR
CE;;2068586435;;Rodrigo Vargas;;EMBARGAR
NUIP;;2032114125;;Mariana Rojas;;EMBARGAR
RC;;2060239325;;Esteban Castaño;;INHABILITAR
NUIP;;2069904730;;Catalina Murillo;;INHABILITAR
NUIP;;2083072160;;Paola Duarte;;EMBARGAR
CE;;2005358568;;Ricardo Diaz;;EMBARGAR
RC;;2008049549;;Luis Bonilla;;INHABILITAR
NUIP;;2044608267;;Sebastian Prieto;;INHABILITAR
TI;;2000808998;;Andres Ruiz;;INHABILITAR
TI;;2042903264;;Marcela Beltran;;INHABILITAR
RC;;2006452483;;Diego Diaz;;INHABILITAR
TI;;2043346579;;Adriana Zapata;;EMBARGAR
NUIP;;2020064324;;Violeta Moreno;;INHABILITAR
RC;;2046583981;;Diana Diaz;;EMBARGAR
CE;;2030953617;;Mariana Castillo;;EMBARGAR
RC;;2096546128;;Sebastian Murillo;;EMBARGAR
CE;;2021885894;;Marta Lopez;;INHABILITAR
TI;;2027027245;;Liliana Cano;;EMBARGAR
CC;;2052218318;;Felipe Munoz;;EMBARGAR
RC;;2062678477;;Fernando Vargas;;INHABILITAR
CE;;2059117370;;Angela Vega;;EMBARGAR
NUIP;;2020803557;;Cristian Franco;;INHABILITAR
CE;;2001493847;;Monica Acosta;;INHABILITAR
TI;;2090391972;;Paula Munoz;;INHABILITAR
RC;;2035574215;;Angela Cano;;EMBARGAR
RC;;2001388850;;Carlos Hernandez;;INHABILITAR
RC;;2035090801;;Rodrigo Giraldo;;EMBARGAR
NUIP;;2067275490;;Diana Moreno;;EMBARGAR
CC;;2084681166;;Eduardo Zapata;;EMBARGAR
CC;;2071960122;;Gabriel Prieto;;EMBARGAR
CE;;2057024301;;Hernan Zapata;;EMBARGAR
CC;;2088629891;;Claudia Sanchez;;EMBARGAR
CE;;2006649144;;Gustavo Montoya;;EMBARGAR
CE;;2051401753;;Esteban Ramirez;;INHABILITAR
TI;;2002290880;;Rosa Aguilar;;INHABILITAR
RC;;2036949784;;Hector Ramirez;;INHABILITAR
CE;;2025660461;;Laura Diaz;;INHABILITAR
CC;;2074313502;;Gabriela Prieto;;EMBARGAR
CE;;2051046313;;Claudia Giraldo;;INHABILITAR
TI;;2063717680;;Luis Arango;;EMBARGAR
NUIP;;2063607808;;Angela Bonilla;;INHABILITAR
CE;;2053948733;;Gloria Rojas;;INHABILITAR
CE;;2000632802;;Jorge Franco;;INHABILITAR
TI;;2036600060;;Lucrecia Zapata;;INHABILITAR
TI;;2029700657;;Luis Fernandez;;INHABILITAR
NUIP;;2039567946;;Gabriela Lara;;INHABILITAR
NUIP;;2008930294;;Felipe Ramirez;;INHABILITAR
CC;;2070464891;;Diego Lopez;;INHABILITAR
RC;;2049118038;;Claudia Cardenas;;EMBARGAR
RC;;2015030870;;Pedro Lopez;;EMBARGAR
