tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2053094761;;Marta Mendez;;INHABILITAR
CC;;2084426570;;Ivan Salazar;;EMBARGAR
RC;;2077902818;;Jose Zapata;;INHABILITAR
NUIP;;2004107997;;Tatiana Aguilar;;INHABILITAR
RC;;2084089219;;Javier Quiroz;;EMBARGAR
TI;;2045853440;;Pedro Torres;;INHABILITAR
RC;;2086021204;;Felipe Moreno;;INHABILITAR
TI;;2068988006;;Lucrecia Rios;;INHABILITAR
NUIP;;2052444335;;Angela Rivera;;EMBARGAR
TI;;2024639618;;Teresa Hernandez;;EMBARGAR
RC;;2000520173;;Javier Robledo;;EMBARGAR
RC;;2083578725;;Cesar Herrera;;INHABILITAR
TI;;2058854471;;Ana Lara;;EMBARGAR
RC;;2095940445;;Roberto Murillo;;INHABILITAR
TI;;2011306669;;Alicia Rojas;;EMBARGAR
RC;;2097312969;;Juan Salazar;;EMBARGAR
CE;;2028895721;;Cesar Castro;;EMBARGAR
CC;;2094252602;;Paula Mendez;;INHABILITAR
CE;;2087478815;;Esteban Sanchez;;EMBARGAR
NUIP;;2000668427;;Violeta Ruiz;;INHABILITAR
CC;;2022981855;;Alonso Cardenas;;INHABILITAR
TI;;2014578512;;Cesar Vega;;INHABILITAR
CE;;2024343071;;Oscar Herrera;;EMBARGAR
RC;;2096484235;;Lucrecia Diaz;;EMBARGAR
CC;;2082083018;;Marcela Gutierrez;;INHABILITAR
TI;;2070693464;;Eduardo Castro;;INHABILITAR
CE;;2092486030;;Gabriela Lara;;EMBARGAR
CE;;2056309207;;Teresa Lopez;;EMBARGAR
CE;;2002557770;;Marcela Torres;;INHABILITAR
RC;;2080812166;;Alicia Quiroz;;INHABILITAR
CE;;2021598139;;Gustavo Arango;;EMBARGAR
NUIP;;2087463598;;Beatriz Rios;;INHABILITAR
RC;;2066595336;;Beatriz Murillo;;EMBARGAR
CC;;2006907099;;Rafael Molina;;INHABILITAR
TI;;2057458900;;Julia Herrera;;EMBARGAR
NUIP;;2020109919;;Jorge Ruiz;;INHABILITAR
TI;;2059392954;;Diana Ortiz;;INHABILITAR
NUIP;;2029303751;;Eduardo Duarte;;INHABILITAR
TI;;2094070482;;Tatiana Vega;;EMBARGAR
NUIP;;2085423457;;Catalina Castillo;;EMBARGAR
TI;;2079756397;;Alicia Castro;;INHABILITAR
NUIP;;2027401016;;Mauricio Velasquez;;INHABILITAR
CE;;2099114487;;Gustavo Ortiz;;EMBARGAR
TI;;2060817274;;Oscar Gutierrez;;EMBARGAR
RC;;2023562071;;Luis Arias;;INHABILITAR
CC;;2066136463;;Beatriz Munoz;;EMBARGAR
CC;;2062579468;;Patricia Torres;;EMBARGAR
RC;;2051404669;;Manuel Montoya;;INHABILITAR
CE;;2021113792;;Tatiana Cabrera;;INHABILITAR
TI;;2065934463;;Diego Vega;;EMBARGAR
TI;;2036656313;;Eduardo Martinez;;INHABILITAR
RC;;2075751821;;Silvia Duarte;;EMBARGAR
TI;;2066165325;;Manuel Ruiz;;INHABILITAR
CC;;2086269839;;Manuel Jimenez;;INHABILITAR
RC;;2096175811;;Victor Cabrera;;INHABILITAR
NUIP;;2024965200;;Jorge Mejia;;INHABILITAR
RC;;2044918171;;Oscar Giraldo;;EMBARGAR
RC;;2066957756;;Lorena Giraldo;;EMBARGAR
CC;;2041973839;;Adriana Jaramillo;;INHABILITAR
CC;;2031848622;;Nathalia Aguilar;;INHABILITAR
NUIP;;2077077806;;Camila Bautista;;INHABILITAR
CE;;2030570733;;Alonso Ruiz;;EMBARGAR
CE;;2058515076;;Felipe Castillo;;EMBARGAR
NUIP;;2046021856;;Rafael Acosta;;INHABILITAR
CC;;2036635003;;Fernando Cano;;EMBARGAR
RC;;2051841091;;Fernando Giraldo;;EMBARGAR
CC;;2015043083;;Hector Mendez;;EMBARGAR
CC;;2074738494;;Roberto Rodriguez;;INHABILITAR
RC;;2079082852;;Victor Lopez;;EMBARGAR
CC;;2095105746;;Ricardo Vega;;EMBARGAR
RC;;2034743305;;Claudia Bonilla;;INHABILITAR
TI;;2006860171;;Paola Jimenez;;EMBARGAR
RC;;2011548510;;Diego Rivera;;EMBARGAR
CC;;2032327381;;Alonso Jimenez;;EMBARGAR
CE;;2099460212;;Gabriela Bonilla;;INHABILITAR
NUIP;;2036840039;;Miguel Duarte;;INHABILITAR
RC;;2005482873;;Lorena Martinez;;EMBARGAR
TI;;2068126911;;Eduardo Fernandez;;INHABILITAR
CE;;2010341431;;Oscar Martinez;;INHABILITAR
NUIP;;2038261036;;Felipe Prieto;;INHABILITAR
TI;;2084926051;;Sandra Rios;;INHABILITAR
NUIP;;2000872678;;Felipe Diaz;;INHABILITAR
RC;;2031654347;;Jorge Salazar;;EMBARGAR
NUIP;;2022821992;;Luis Molina;;INHABILITAR
TI;;2008339804;;Adriana Ramirez;;INHABILITAR
