tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2038705439;;Ivan Hernandez;;EMBARGAR
TI;;2042403979;;Veronica Moreno;;INHABILITAR
TI;;2033150792;;Gustavo Ospina;;EMBARGAR
TI;;2048267935;;Mauricio Martinez;;EMBARGAR
RC;;2070182294;;Carmen Molina;;INHABILITAR
CC;;2079319636;;Sebastian Ramirez;;INHABILITAR
TI;;2016929813;;Tatiana Moreno;;EMBARGAR
CE;;2044564108;;Luisa Prieto;;EMBARGAR
CE;;2069003283;;Javier Sanchez;;EMBARGAR
TI;;2071734471;;Luis Paredes;;EMBARGAR
RC;;2034883521;;Hector Castaño;;EMBARGAR
TI;;2022935012;;Teresa Prieto;;EMBARGAR
TI;;2056549384;;Ivan Murillo;;EMBARGAR
CE;;2087903321;;Camila Paredes;;INHABILITAR
TI;;2075214555;;Hector Paredes;;INHABILITAR
RC;;2075435314;;Rodrigo Rios;;EMBARGAR
CE;;2031861868;;Silvia Robledo;;EMBARGAR
RC;;2058270038;;Diego Ramirez;;INHABILITAR
TI;;2030035305;;Monica Castillo;;EMBARGAR
CC;;2045962399;;Diana Giraldo;;INHABILITAR
CE;;2007988065;;Marcela Castillo;;INHABILITAR
NUIP;;2037884114;;Raquel Arias;;EMBARGAR
RC;;2098254309;;Javier Moreno;;EMBARGAR
CE;;2056022013;;Pedro Torres;;INHABILITAR
CC;;2025605527;;Tatiana Diaz;;EMBARGAR
CE;;2021619955;;Luis Castro;;INHABILITAR
CC;;2076127194;;Cesar Quiroz;;EMBARGAR
CC;;2084953529;;Alonso Arango;;EMBARGAR
TI;;2093076323;;Sandra Cano;;EMBARGAR
RC;;2077382862;;Silvia Franco;;EMBARGAR
NUIP;;2084239557;;Victor Fernandez;;EMBARGAR
CE;;2073421434;;Sebastian Ruiz;;INHABILITAR
CC;;2065761539;;Victor Gutierrez;;INHABILITAR
TI;;2045558068;;Gabriel Hernandez;;EMBARGAR
CC;;2065020292;;Adriana Moreno;;EMBARGAR
CC;;2099980550;;Felipe Castro;;INHABILITAR
TI;;2053934340;;Valentina Gutierrez;;EMBARGAR
CC;;2086686328;;Patricia Montoya;;INHABILITAR
TI;;2086181227;;Monica Ruiz;;INHABILITAR
TI;;2043465208;;Diego Sanchez;;EMBARGAR
NUIP;;2025606568;;Gabriela Rodriguez;;EMBARGAR
CE;;2028980018;;Liliana Prieto;;EMBARGAR
CC;;2047705878;;Mariana Ruiz;;EMBARGAR
TI;;2050912665;;Beatriz Diaz;;EMBARGAR
CE;;2034811233;;Ana Sanchez;;INHABILITAR
CC;;2002429605;;Rodrigo Cabrera;;INHABILITAR
RC;;2035948415;;Santiago Giraldo;;INHABILITAR
RC;;2007774685;;Laura Jimenez;;EMBARGAR
NUIP;;2038670233;;Gabriela Arango;;INHABILITAR
TI;;2094097178;;Gloria Castaño;;EMBARGAR
RC;;2023198532;;Felipe Valencia;;EMBARGAR
CE;;2075995342;;Adriana Jaramillo;;EMBARGAR
TI;;2064269412;;Ana Arango;;INHABILITAR
CC;;2063996540;;Liliana Moreno;;INHABILITAR
NUIP;;2047202858;;Catalina Ortiz;;EMBARGAR
RC;;2012839104;;Ana Diaz;;EMBARGAR
CC;;2058604463;;Monica Herrera;;INHABILITAR
CC;;2037938670;;Camila Castro;;EMBARGAR
RC;;2072136804;;Liliana Gutierrez;;INHABILITAR
CE;;2041420265;;Andres Lara;;INHABILITAR
CC;;2040623356;;Alicia Munoz;;INHABILITAR
CE;;2068158715;;Hector Murillo;;INHABILITAR
RC;;2082272532;;Miguel Martinez;;EMBARGAR
RC;;2045119297;;Pedro Castro;;INHABILITAR
RC;;2094202359;;Carlos Cabrera;;INHABILITAR
CC;;2030274046;;Adriana Giraldo;;EMBARGAR
NUIP;;2058646168;;Felipe Rodriguez;;EMBARGAR
TI;;2028795879;;Ana Jaramillo;;INHABILITAR
TI;;2092722046;;Mariana Valencia;;EMBARGAR
CE;;2089685777;;Laura Ramirez;;INHABILITAR
CC;;2088316424;;Ana Diaz;;EMBARGAR
TI;;2021045641;;Adriana Rios;;EMBARGAR
CE;;2013216341;;Liliana Martinez;;INHABILITAR
CE;;2022069319;;Mauricio Ortiz;;EMBARGAR
TI;;2055595545;;Diego Moreno;;INHABILITAR
