tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2050137474;;Alonso Diaz;;INHABILITAR
CE;;2006728984;;Jose Rivera;;INHABILITAR
CE;;2084007950;;Marcela Beltran;;EMBARGAR
CC;;2084255335;;Cristian Rodriguez;;INHABILITAR
RC;;2052097847;;Hector Ortiz;;INHABILITAR
TI;;2043748304;;Ana Ruiz;;INHABILITAR
CE;;2052257040;;Marta Rojas;;EMBARGAR
CE;;2025675787;;Alfredo Bonilla;;INHABILITAR
CC;;2056874455;;Patricia Bonilla;;INHABILITAR
CE;;2056100292;;Gabriela Bautista;;INHABILITAR
CC;;2036736341;;Rosa Herrera;;EMBARGAR
RC;;2061421908;;Catalina Garcia;;INHABILITAR
RC;;2049697607;;Carlos Montoya;;INHABILITAR
NUIP;;2058295182;;Cesar Munoz;;INHABILITAR
RC;;2069612006;;Diego Ramirez;;EMBARGAR
CE;;2047732097;;Veronica Cardenas;;EMBARGAR
NUIP;;2010299628;;Liliana Salazar;;EMBARGAR
CE;;2088503041;;Paola Jaramillo;;INHABILITAR
NUIP;;2016097357;;Rosa Mendez;;INHABILITAR
CC;;2089683226;;Victor Rios;;INHABILITAR
CE;;2071411720;;Rosa Lara;;EMBARGAR
TI;;2026224063;;Marta Arango;;INHABILITAR
NUIP;;2099081570;;Luisa Castaño;;EMBARGAR
NUIP;;2036798038;;Miguel Cano;;INHABILITAR
CC;;2043243791;;Luis Herrera;;INHABILITAR
NUIP;;2058093583;;Nathalia Herrera;;EMBARGAR
CE;;2032375318;;Roberto Vargas;;EMBARGAR
TI;;2030198294;;Santiago Fernandez;;INHABILITAR
NUIP;;2044657773;;Diego Cano;;INHABILITAR
NUIP;;2088891760;;Silvia Duarte;;INHABILITAR
CC;;2022405064;;Rodrigo Arias;;INHABILITAR
RC;;2031658416;;Manuel Paredes;;INHABILITAR
CC;;2053442669;;Adriana Bonilla;;INHABILITAR
TI;;2062212238;;Felipe Vega;;INHABILITAR
TI;;2081025791;;Veronica Molina;;EMBARGAR
CE;;2076205092;;Victor Rodriguez;;EMBARGAR
RC;;2083779109;;Miguel Quiroz;;INHABILITAR
RC;;2019440725;;Sebastian Moreno;;EMBARGAR
CE;;2020964457;;Paola Garcia;;INHABILITAR
RC;;2022432296;;Hector Moreno;;INHABILITAR
CE;;2099650196;;Julia Lara;;EMBARGAR
CC;;2090959078;;Teresa Herrera;;INHABILITAR
CC;;2073146260;;Rodrigo Gutierrez;;INHABILITAR
CC;;2083347875;;Luisa Bonilla;;EMBARGAR
RC;;2050254635;;Felipe Beltran;;EMBARGAR
CC;;2054915807;;Cristian Cano;;EMBARGAR
CC;;2016191350;;Felipe Castillo;;INHABILITAR
CE;;2039156933;;Alfredo Duarte;;EMBARGAR
CC;;2016177469;;Alfredo Torres;;INHABILITAR
CC;;2000349534;;Jose Diaz;;EMBARGAR
NUIP;;2040734141;;Lorena Vega;;EMBARGAR
CC;;2054502239;;Ricardo Martinez;;INHABILITAR
NUIP;;2025780547;;Jorge Torres;;EMBARGAR
CC;;2047028745;;Gabriel Gutierrez;;EMBARGAR
TI;;2024743011;;Tatiana Rojas;;EMBARGAR
TI;;2016560860;;Adriana Duarte;;EMBARGAR
CC;;2087335688;;Carmen Robledo;;INHABILITAR
NUIP;;2058169119;;Jose Cardenas;;INHABILITAR
NUIP;;2001455652;;Felipe Castro;;INHABILITAR
CE;;2056678280;;Carlos Robledo;;EMBARGAR
RC;;2018198185;;Gustavo Vega;;INHABILITAR
CC;;2021265887;;Luisa Gomez;;EMBARGAR
NUIP;;2059468891;;Claudia Quiroz;;INHABILITAR
RC;;2041881490;;Cesar Garcia;;EMBARGAR
CE;;2021427739;;Rodrigo Fernandez;;INHABILITAR
RC;;2070759159;;Fernando Ospina;;EMBARGAR
CC;;2042396466;;Felipe Montoya;;INHABILITAR
CC;;2056912128;;Rosa Rivera;;INHABILITAR
RC;;2035615072;;Ricardo Cardenas;;INHABILITAR
NUIP;;2032227086;;Ricardo Quiroz;;EMBARGAR
NUIP;;2099123351;;Ricardo Valencia;;EMBARGAR
TI;;2032604446;;Teresa Lopez;;INHABILITAR
RC;;2050333049;;Luis Diaz;;EMBARGAR
CE;;2071050030;;Roberto Moreno;;EMBARGAR
CE;;2026170902;;Mauricio Arias;;INHABILITAR
NUIP;;2061399133;;Miguel Paredes;;EMBARGAR
CE;;2062931315;;Cesar Rodriguez;;EMBARGAR
CE;;2006726811;;Teresa Ramirez;;EMBARGAR
TI;;2010411484;;Manuel Diaz;;INHABILITAR
CE;;2007716644;;Camila Gallego;;INHABILITAR
TI;;2039165581;;Juan Ramirez;;INHABILITAR
NUIP;;2003784485;;Adriana Giraldo;;EMBARGAR
TI;;2037471162;;Javier Gomez;;EMBARGAR
TI;;2069850822;;Rafael Montoya;;EMBARGAR
NUIP;;2021665680;;Luis Rojas;;EMBARGAR
CE;;2053942122;;Catalina Vega;;INHABILITAR
CC;;2011504602;;Felipe Sanchez;;INHABILITAR
CC;;2034697234;;Nathalia Arias;;EMBARGAR
NUIP;;2023119895;;Tatiana Cardenas;;INHABILITAR
TI;;2032074795;;Felipe Munoz;;INHABILITAR
TI;;2040690606;;Rosa Beltran;;INHABILITAR
CE;;2074632665;;Mauricio Lopez;;INHABILITAR
TI;;2020945492;;Paula Gomez;;INHABILITAR
CE;;2052938849;;Javier Moreno;;INHABILITAR
CE;;2093271227;;Juan Lopez;;INHABILITAR
CE;;2023566027;;Luis Velasquez;;EMBARGAR
TI;;2089472694;;Luisa Cano;;INHABILITAR
NUIP;;2082768888;;Catalina Ortiz;;EMBARGAR
TI;;2002458674;;Carmen Bautista;;INHABILITAR
RC;;2052969111;;Marta Fernandez;;EMBARGAR
