tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2081705692;;Lucrecia Cano;;INHABILITAR
CC;;2006681938;;Rodrigo Herrera;;EMBARGAR
NUIP;;2001460116;;Monica Rodriguez;;INHABILITAR
RC;;2028761589;;Gustavo Ruiz;;INHABILITAR
TI;;2098790609;;Felipe Giraldo;;INHABILITAR
CC;;2049810624;;Tatiana Vargas;;EMBARGAR
CC;;2099872384;;Ricardo Molina;;EMBARGAR
TI;;2030964418;;Felipe Montoya;;EMBARGAR
CC;;2003904952;;Mauricio Molina;;INHABILITAR
CE;;2077962003;;Sandra Lara;;INHABILITAR
TI;;2003716872;;Beatriz Hernandez;;EMBARGAR
CC;;2080498246;;Camila Rivera;;EMBARGAR
NUIP;;2035055037;;Jorge Moreno;;INHABILITAR
CE;;2074883589;;Felipe Valencia;;EMBARGAR
TI;;2059305801;;Luis Vega;;EMBARGAR
CC;;2036439195;;Carlos Bautista;;EMBARGAR
NUIP;;2008870671;;Miguel Fernandez;;INHABILITAR
TI;;2041946024;;Nathalia Arango;;INHABILITAR
TI;;2097287876;;Eduardo Diaz;;EMBARGAR
NUIP;;2038441162;;Nathalia Jimenez;;INHABILITAR
CC;;2092393445;;Rodrigo Ruiz;;EMBARGAR
CC;;2003398788;;Sandra Montoya;;INHABILITAR
RC;;2044738175;;Felipe Giraldo;;EMBARGAR
CC;;2025883346;;Andres Torres;;EMBARGAR
NUIP;;2018477611;;Gabriel Ramirez;;INHABILITAR
RC;;2030446758;;Santiago Ramirez;;EMBARGAR
CE;;2069862384;;Marcela Giraldo;;EMBARGAR
CE;;2095687529;;Cristian Robledo;;EMBARGAR
TI;;2006113160;;Alfredo Duarte;;INHABILITAR
CE;;2045129962;;Juan Herrera;;EMBARGAR
CE;;2048179278;;Valentina Munoz;;INHABILITAR
NUIP;;2015653354;;Ricardo Fernandez;;INHABILITAR
TI;;2060759354;;Felipe Herrera;;EMBARGAR
TI;;2034040884;;Pedro Arango;;EMBARGAR
NUIP;;2051808737;;Tatiana Quiroz;;EMBARGAR
TI;;2062164301;;Angela Molina;;EMBARGAR
NUIP;;2028167403;;Ricardo Diaz;;INHABILITAR
NUIP;;2080772030;;Rosa Sanchez;;EMBARGAR
CC;;2000461569;;Rosa Castillo;;EMBARGAR
CE;;2003043108;;Andres Diaz;;EMBARGAR
