tipo_documento;;documento;;nombre_completo;;caracterizacion
NUIP;;2074115432;;Liliana Vargas;;EMBARGAR
CE;;2009285078;;Paula Franco;;INHABILITAR
NUIP;;2018774464;;Luis Salazar;;EMBARGAR
CC;;2066666156;;Alicia Vargas;;INHABILITAR
TI;;2004724266;;Luis Valencia;;INHABILITAR
CC;;2013934244;;Marta Cano;;INHABILITAR
TI;;2015461304;;Luisa Salazar;;EMBARGAR
RC;;2099153207;;Sandra Gutierrez;;INHABILITAR
NUIP;;2091950802;;Marcela Vega;;EMBARGAR
CE;;2006887147;;Carlos Moreno;;EMBARGAR
NUIP;;2078607237;;Tatiana Vega;;INHABILITAR
NUIP;;2010978299;;Samuel Herrera;;INHABILITAR
NUIP;;2043744872;;Monica Ramirez;;INHABILITAR
CC;;2061836014;;Cesar Cano;;INHABILITAR
RC;;2095198732;;Gustavo Bonilla;;EMBARGAR
CE;;2034182770;;Liliana Torres;;INHABILITAR
CC;;2069937950;;Diego Moreno;;INHABILITAR
NUIP;;2075458630;;Mariana Jimenez;;INHABILITAR
CC;;2070445543;;Patricia Castillo;;EMBARGAR
NUIP;;2035747508;;Luisa Gallego;;EMBARGAR
TI;;2018909414;;Camila Cano;;INHABILITAR
TI;;2025625204;;Valentina Giraldo;;INHABILITAR
NUIP;;2025730333;;Marcela Montoya;;INHABILITAR
RC;;2003831607;;Lorena Giraldo;;INHABILITAR
NUIP;;2022540541;;Laura Robledo;;EMBARGAR
TI;;2095680705;;Cesar Ortiz;;INHABILITAR
NUIP;;2078645796;;Carlos Ospina;;EMBARGAR
CE;;2058274920;;Diana Rios;;INHABILITAR
NUIP;;2048017659;;Angela Molina;;EMBARGAR
TI;;2016956468;;Angela Cardenas;;EMBARGAR
RC;;2017468276;;Manuel Aguilar;;INHABILITAR
CE;;2010324540;;Diana Arango;;EMBARGAR
TI;;2052237014;;Luisa Cano;;EMBARGAR
CC;;2094016583;;Luis Cano;;EMBARGAR
TI;;2063616933;;Silvia Ramirez;;INHABILITAR
NUIP;;2086143949;;Esteban Moreno;;INHABILITAR
TI;;2092691266;;Laura Vega;;EMBARGAR
CE;;2079775331;;Roberto Franco;;INHABILITAR
TI;;2035467444;;Carmen Bonilla;;EMBARGAR
RC;;2005901796;;Beatriz Torres;;EMBARGAR
NUIP;;2039822795;;Jose Martinez;;EMBARGAR
CC;;2000924802;;Cristian Diaz;;INHABILITAR
CE;;2025396083;;Violeta Montoya;;EMBARGAR
RC;;2074203766;;Oscar Valencia;;EMBARGAR
CE;;2096590357;;Lorena Aguilar;;INHABILITAR
CE;;2012009801;;Santiago Diaz;;EMBARGAR
