tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2003009587;;Lucrecia Ruiz;;EMBARGAR
RC;;2064621410;;Cesar Cano;;INHABILITAR
CC;;2030410450;;Eduardo Ramirez;;EMBARGAR
CC;;2032625848;;Rodrigo Arias;;INHABILITAR
RC;;2020885589;;Camila Ruiz;;INHABILITAR
RC;;2051354666;;Liliana Beltran;;EMBARGAR
TI;;2012314549;;Adriana Moreno;;INHABILITAR
RC;;2027879672;;Violeta Torres;;EMBARGAR
NUIP;;2044901980;;Gabriel Prieto;;INHABILITAR
RC;;2037899884;;Jorge Gutierrez;;EMBARGAR
NUIP;;2053616390;;Adriana Ospina;;INHABILITAR
RC;;2090037048;;Tatiana Lopez;;EMBARGAR
NUIP;;2092343627;;Victor Ruiz;;INHABILITAR
TI;;2029459188;;Veronica Arango;;INHABILITAR
CE;;2067971297;;Alicia Rojas;;EMBARGAR
RC;;2030324777;;Diana Gallego;;EMBARGAR
RC;;2008222896;;Sandra Herrera;;EMBARGAR
TI;;2078805556;;Adriana Sanchez;;INHABILITAR
CE;;2091173363;;Esteban Ortiz;;EMBARGAR
RC;;2055630732;;Victor Ospina;;EMBARGAR
CC;;2054103635;;Cesar Moreno;;EMBARGAR
CE;;2048863964;;Victor Molina;;EMBARGAR
RC;;2032583032;;Santiago Castillo;;EMBARGAR
CC;;2057126190;;Pedro Robledo;;INHABILITAR
NUIP;;2040567435;;Fernando Salazar;;INHABILITAR
TI;;2053369947;;Lucrecia Diaz;;INHABILITAR
RC;;2050098578;;Tatiana Herrera;;INHABILITAR
TI;;2039151453;;Samuel Mejia;;INHABILITAR
CE;;2051568079;;Lorena Gallego;;EMBARGAR
RC;;2003864183;;Eduardo Rojas;;INHABILITAR
NUIP;;2073062966;;Andres Torres;;EMBARGAR
TI;;2058461371;;Gabriela Ortiz;;EMBARGAR
CE;;2077467758;;Oscar Lara;;EMBARGAR
CE;;2092985457;;Mauricio Hernandez;;INHABILITAR
CC;;2037242688;;Carmen Jaramillo;;INHABILITAR
TI;;2051821660;;Carlos Acosta;;INHABILITAR
RC;;2085997126;;Eduardo Ruiz;;INHABILITAR
TI;;2085287376;;Luisa Valencia;;INHABILITAR
CE;;2007305955;;Raquel Herrera;;INHABILITAR
CE;;2018389470;;Marta Cano;;INHABILITAR
CC;;2087982283;;Ricardo Garcia;;INHABILITAR
CC;;2064202232;;Nathalia Garcia;;INHABILITAR
TI;;2065983809;;Ricardo Rojas;;INHABILITAR
RC;;2070407679;;Jose Hernandez;;EMBARGAR
CC;;2020983761;;Ricardo Castro;;INHABILITAR
TI;;2098963113;;Gabriela Montoya;;INHABILITAR
RC;;2072268293;;Miguel Giraldo;;INHABILITAR
CE;;2038009626;;Veronica Moreno;;INHABILITAR
NUIP;;2069670677;;Samuel Torres;;INHABILITAR
